testId,21,22,23,24,25,26,5,6,7,8,91,92,93,94,95,96,timeSpent,uid
81239,1,1,1,1,1,1,,,1,,1,,1,1,1,,119,314d34aa6d2f3a8e5452
81243,,1,1,,,1,1,,,,,1,,,,1,150,28a25e0fb210850cc93b
81278,,,,,,1,,,1,,,,,,,1,90,0d0581c7529a9e1fee63
81286,,,,,,1,,,,1,,,,,,1,28,0d0581c7529a9e1fee63
81284,,1,1,,1,1,1,,,,,1,1,,1,1,152,4fd6443965af75ac06c3
81320,,,1,,1,1,,1,,,,,1,,1,1,103,c3a645542f351aead460
81423,,1,1,,1,1,,,,1,,,,,,1,108,48e5a4e3bc30a5ae5553
81503,,,,,,1,,,1,,,1,1,,,1,109,0c606ea9db08a284529d
81581,,1,1,1,1,1,1,,,,,1,1,1,1,1,160,6b79337537e9c7d5f801
81596,,,,,,1,1,,,,,,,,,1,92,a0040f5af92248d8bc38
81589,,1,1,,,1,,1,,,,1,1,,1,1,194,570f90852a9a5501c79e
81603,,,,,,1,,1,,,,1,1,,,1,184,ae7c4da0839cce80ff0c
81619,,1,1,,1,1,,,1,,,1,1,,1,1,104,90c61815effabd35428a
81623,,1,1,,1,1,,1,,,,1,1,,1,1,84,ae7c4da0839cce80ff0c
81661,,1,1,,1,1,,1,,,,1,1,,1,1,182,dede39fb2f059bb609f4
81671,,1,1,,1,1,,,1,,,,,,,1,116,3a4616d60231bc1ea37e
81675,,1,1,1,1,1,,,1,,,1,1,,1,1,126,9a6a67857787b033d037
81691,,1,1,,1,1,1,,,,,1,1,,1,1,44,3a4616d60231bc1ea37e
81760,,1,1,,,1,,,,1,1,,,,,1,157,4708bd72c85d89cef582
81844,,,,,,1,,,1,,,,,,,1,108,a1f1459b02988cfb8ed7
81874,,1,,,,,,,1,,,1,1,,1,1,93,3f950a7fb48de1c78c42
81877,,1,1,,,1,,,,1,,1,1,,,1,134,bd66808bc46919b4430b
81895,,1,1,,1,1,,1,,,,1,1,,1,1,156,f9180d9208a3ee1c8798
81883,,,,,,1,,,1,,,,,,,1,261,dfd953c28dfc94cb5436
81917,,1,1,,1,1,,,,1,,1,1,,1,1,106,dfd953c28dfc94cb5436
81932,,1,1,,,1,,1,,,,1,1,,,1,136,5df1d82d887a475159bf
81966,,1,1,,1,1,1,,,,,1,1,,1,1,176,663ff1395ba2e3c0e05f
82004,,,,,,1,,,1,,,,,,,1,66,baada99ed4ac0d75e41f
82037,,1,1,,1,1,1,,,,,1,1,,1,1,152,2eb55b972be9cf9239f9
82049,,,,,,1,,,1,,,,,,,1,89,6344325528dc23214733
82057,,1,1,,1,1,,,,1,,1,1,,1,1,95,ed0a5f21aa555f9b838f
82092,,1,1,,1,1,,,1,,,1,1,,1,1,51,4e1dd60744c5d75ecb9e
82083,,,,,,1,1,,,,,1,1,,1,1,136,1c675f43a27f7560889d
82091,,1,1,,1,1,1,,,,,1,1,,1,1,90,de80b44ffbf7b1e6c172
82213,,,1,,1,1,,,,1,,1,1,,1,1,112,31a5629cd52fac6faeeb
82242,,,1,,,1,,1,,,,1,1,,1,1,118,3bdcc19fc1ea92037bcc
82289,,,,,,1,,,1,,,,1,,1,1,131,f813f27e76e70551b81b
82308,,1,1,,1,1,,1,,,,1,1,,1,1,97,10e86af28b248ce3490e
82338,,,,,,1,,,1,,,,,,,1,71,18675c09ce7735435ab1
82348,,1,1,,1,1,,,1,,,1,1,,1,1,68,18675c09ce7735435ab1
82382,,1,1,,1,1,,1,,,,1,1,,1,1,108,5e305f8da603203d751d
82513,,,,,1,1,,,1,,,1,1,,,1,146,b58dc21fe5af70c6207b
82515,,,1,,1,1,,1,,,,1,1,,1,1,134,da10c15eeab27ca1ae4d
82530,,,,,,1,1,,,,,,1,1,,1,111,e5d40442b0c26dcd0bb2
82581,,1,1,,1,1,,,,1,,1,1,,1,1,98,5f242fb79d8664b6d7fd
82668,,,,1,,1,,,,1,,,1,,,1,99,da42274d08bd71ea39cb
82694,,1,1,,1,1,,1,,,,1,1,,1,1,233,23252ac8a8ca3766c942
82749,,,,,,1,1,,,,,1,,,,1,94,2ecbc0e9e9a357533f3f
82759,,,,,,1,,1,,,,,,,,1,161,c2041382dc154058f174
82764,,1,,,,1,1,,,,,1,,,,1,51,2ecbc0e9e9a357533f3f
82782,,,,,1,,,,,1,,,,,,1,114,653271fabeb5e4c6071c
82818,,,,,,1,,,,1,,1,,,1,1,168,8af0883e9630a9f4a6bb
82867,,,,,,1,1,,,,,,,,,1,98,aacb13e57df9c6b706e1
82887,,,1,,,,,,1,,,1,1,,,1,51,9b90dff46fdc9e127f1d
82885,,1,1,1,1,1,,1,,,,1,1,,1,1,219,530cc9e985b928f72955
82902,,1,1,,1,1,,1,,,,1,1,,1,1,118,7ff9860e029488db17ee
82920,,,,,,1,1,,,,,1,1,,1,1,84,5d46ebc73de9d4dd7245
82923,,1,1,,1,1,,,1,,,1,1,,1,1,38,5d46ebc73de9d4dd7245
83043,,,,,1,1,,1,,,,,,,,1,145,b2cb9928c63dc7bbc00c
83046,,,1,,1,1,,,1,,,,1,,1,1,146,f7cc47312c750f006b0a
83078,,,1,,1,1,1,,,,,,1,,1,1,40,f7cc47312c750f006b0a
83220,,,,,,1,1,,,,,1,,,,1,92,89025b760cd86b085b8b
83240,,,,,,1,,,1,,,1,1,,,1,155,0378ea69ff840052501e
83378,,,,,,1,,,1,,,,1,,,1,111,c1b389f82503c430bc6c
83396,,,,,,1,1,,,,,1,,,,1,139,06e7a103afa059bd7a8d
83433,,1,1,,1,1,,,,1,,1,1,,1,1,94,6a78eb111d20188d7d60
83517,,1,1,,1,1,,,,1,,1,1,,1,1,118,ad218371a4915a62b309
83520,,1,1,,1,1,,,1,,,1,1,,1,1,134,3127c0aee73b2d4a14c2
83605,,1,1,,1,1,,1,,,,1,1,,1,1,170,638d4a9a6933dad10de6
83633,,1,,,,1,1,,,,,1,,,,1,50,99b0f09ed6fecfcdcda8
83671,,,,,,1,,,,1,,1,,,,1,75,4cc7849170002fa2511e
83832,,1,1,,1,1,,1,,,,1,1,,1,1,171,68809b7c2424513b8aae
83837,,1,,,,,,,,1,,1,1,,1,1,125,b654d2e387d8d5f8e13a
83868,,,,,,1,,,1,,,1,1,,1,1,158,590a767597a37a97c6a9
83912,,,,,,1,,,1,,,,,,,1,94,bec4ea7971f27be99012
83927,,1,,,1,1,,,,1,,1,1,,1,1,61,b654d2e387d8d5f8e13a
83947,,,1,,1,1,,,1,,,,1,,1,1,131,9b616f6ad0243d6c5cc9
84045,,1,1,1,1,1,,,,1,,1,1,1,1,1,155,26c82f3523266ba76737
84047,,,1,,1,1,,,,1,,,1,,1,1,193,bf79807c68c7f298e468
84065,,,1,1,1,1,,,,1,,1,1,1,1,1,266,6f913c3afb95d0fd1fd7
84147,,1,1,,1,1,,1,,,,1,1,,1,1,98,75a1a06f322fe95829a4
84235,,1,1,,1,1,,,1,,,1,1,,1,1,163,4c24913675798b9f1644
84259,1,,,,,,,1,,,1,,,,,,108,158f6def84220f8fc1e4
84258,,1,1,,1,1,,1,,,,1,1,,1,1,144,149b98f5c71f34755119
84282,1,,,,,1,1,,,,,,1,,,1,107,24594655ab2f32751d0b
84297,1,1,1,1,1,1,,,,1,,,,,,1,91,689f03685f62c7ddcb69
84336,,,,,,1,,1,,,1,,,,,1,82,64a9dd1ebed8a7c245a9
84399,,,,,,1,,1,,,,,,,,1,104,e3f966ab40e56878758a
84420,,,,,,1,,,1,,,1,1,,1,1,169,d42db611f41f422be694
84440,1,1,1,1,1,1,1,,,,,,,,1,1,101,4521c36142ccb47d0055
84447,1,1,1,,1,1,1,,,,,,,,1,1,78,4521c36142ccb47d0055
84455,,1,1,,1,1,,1,,,,1,1,,1,1,136,3d332469aef2235ea21a
84531,,,1,,1,1,,,,1,,,1,,1,1,128,67b59d42fb0c763f829d
84557,,1,1,,1,1,,,1,,,1,1,,1,1,322,3515e87b8815cdd0c54a
84652,,1,1,,1,1,,,1,,,1,1,,1,1,128,2e960a35c90f524c2eca
84656,,,,1,,,,,1,,,,,1,,,157,25865aa664da19bfeea0
84701,,1,1,,1,1,,,1,,,1,1,,1,1,129,b2210eb87fbc446c87fa
84735,,1,1,,1,1,,1,,,,1,1,,1,1,111,1b5d2c00395744fd5521
84745,,,,1,1,1,,,,1,,,1,1,,1,123,59b0791a501fef837769
84920,,,,,1,1,,1,,,,1,1,,1,1,153,799162631b730e21d197
84945,,1,1,,1,1,,,,1,,1,1,,1,1,141,1d4c0735302f79f1f3df
84951,,,,,,1,,,,1,,,,,,1,97,e06647ef0801d82386ba
84965,,,1,,1,1,,1,,,,,1,,1,1,105,b8a37cad2b82cdc6466c
84955,,1,,,,1,,,1,,,1,,,,1,336,381823fe845682c4cd75
85016,,,,1,,,,1,,,1,,,,,,111,580b5638d6389cf0052d
85076,,,,,,1,,1,,,,,,,,1,116,5294e1d4ec634decd647
85112,1,,,,,,,1,,,,,1,,,,197,580b5638d6389cf0052d
85128,,,,,,1,1,,,,,1,1,,1,1,109,6cce4adf35038097bab5
85165,,,1,,1,1,,1,,,,,1,,1,1,142,694c764233582cbe11e8
85171,,,1,,1,1,1,,,,,,1,,1,1,40,694c764233582cbe11e8
85169,,,,,,1,,,1,,,,,,,1,85,177336443946db1ea86d
85185,,,,,,1,,,,1,,,,,,1,47,5294e1d4ec634decd647
85206,,1,,1,,1,1,,,,,1,,,,1,113,e26f27794f0e20fc01a3
85213,,,,,,1,,1,,,,,,,,1,74,15e518542afb9461c5b4
85252,,,,,,1,1,,,,,,,,,1,132,d9eada4db38b5a100f93
85277,,,,,,1,,,,1,,1,1,,1,1,128,126a25afa450dd3fc5b5
85331,,1,,1,1,1,1,,,,1,1,,1,1,1,103,cc81bb5d08c383e80bd3
85353,,,,,,1,,1,,,1,1,,,,1,151,a6b7d720dafa5d9524f3
85357,,1,1,,1,1,,,,1,,1,1,,1,1,140,a50842973c1c94de18c1
85377,,,,,,1,1,,,,,,,,,1,75,990096889f57b2061fb3
85387,,,,,,1,1,,,,,1,1,,1,1,132,90209274d105bb1e5d57
85398,,1,1,1,1,1,,,,1,,1,1,,1,1,122,cb4db381156845d040ed
85495,,1,1,,1,1,1,,,,,1,1,,1,1,175,8bc515059f1dbc4688b7
85521,,,,,,1,,,,1,,1,1,,,1,107,4d155fe202d1f3b52a49
85569,,,,,,1,,,1,,,1,1,,1,1,113,5eb7373211d7d8e6684b
85580,,,1,,,1,,1,,,,1,1,,1,1,133,1de5f3cc9117824bb622
85609,,,,,,1,,,,1,,,,,,1,78,c7ed23e226e394715a73
85642,,,1,1,,1,,,1,,,,,,,1,56,727313d76d9d00a769cd
85650,,,,,,1,,,,1,,,,,,1,33,727313d76d9d00a769cd
85670,,,,,,1,,,,1,,,,,,1,111,0d876adb92efe25d0ba5
85718,,,,,,1,,,,1,,1,1,,1,1,152,60446b5045fd82a0c246
85786,,,1,,1,1,,,,1,,1,1,,1,1,118,0081b6679872f57bc944
85836,,,1,,1,1,,1,,,,,1,,1,1,142,61ca9ac9170e5ccb1aa8
85880,,,,,,1,,,,1,,,,,,1,100,cd235aad3c6fd12e0ac6
85929,,,,,,1,1,,,,,,,,,1,68,09364cad06642b4df975
85930,,1,1,,1,1,,,,1,,1,1,,1,1,51,09364cad06642b4df975
85946,,1,1,,1,1,,,,1,,1,1,,1,1,136,9ccba87210d351410432
85950,1,,1,,1,1,,1,,,,,,,,,280,3223005d463c66742ea5
85973,,1,1,,1,1,,,,1,,,1,,1,1,77,2ffe7914ae4343151a13
85981,,,,,,1,,,,1,,1,,,,1,162,e24cfdc567e3ee409b14
86020,,,,,,1,,,,1,,,,,,1,66,87ba2297875e975e9fdd
86042,,,,,1,,,1,,,,,,,,1,177,2d85b0cc98fc0f01255c
86063,,1,,,,1,,,,1,1,,,,,1,35,e24cfdc567e3ee409b14
86059,,1,1,,1,1,,,1,,,1,1,,1,1,132,d0a66b5241a765c0e99e
86083,,1,1,,,1,,1,,,,1,,,1,1,127,21d7802f331a70abf592
86114,,,1,,1,1,,,1,,,1,,,1,1,137,8d23a1c9c064ca0c5c76
86131,,,1,,1,1,,,,1,,,1,,1,1,49,8d23a1c9c064ca0c5c76
86181,,1,1,,1,1,1,,,,,1,1,,1,1,57,d0a66b5241a765c0e99e
86235,,1,1,,,1,1,,,,,1,1,,,1,131,679dd607383bdbc736a3
86242,,1,1,,1,1,1,,,,,1,1,,1,1,131,a9688a549d9f8d5c1072
86254,,,,,,1,,,,1,,1,,,1,1,219,61831589dd429e16d80b
86264,,,,,,1,,,1,,,1,1,,1,1,90,864a8ff9dcbefaf8cf66
86296,,1,1,,1,1,,,1,,,1,1,,1,1,48,864a8ff9dcbefaf8cf66
86295,,,,,,1,,,,1,,,1,,1,1,90,f75eb4ae48c58a561c3c
86364,,,,,,1,,1,,,,,,,,1,38,87ba2297875e975e9fdd
86370,,,,,,1,,,1,,,1,,,,1,67,126a25afa450dd3fc5b5
86388,,1,1,,1,1,,,,1,,1,1,,1,1,116,ebda574062db74d0d445
86433,1,,,,,1,,1,,,1,,,,,1,125,1b6aa6cf7d583be315bd
86503,,,,,,1,,,1,,,1,,,,1,86,72d6b8e6fd1f658859d5
86562,,,,,,1,,1,,,,,,,,1,71,376a4eba049df04d2af3
86567,,1,1,1,1,1,,,1,,,,1,1,1,1,153,eba06ba34e3fc6bd26f6
86627,,,1,,,1,1,,,,,,1,,1,1,70,52abbe9d7fb51fa8bc14
86666,,,,,,1,,,,1,,,,,,1,68,4c090012bc631d653c16
86668,,1,1,,1,1,1,,,,,1,1,,1,1,187,106f889517c5796eff4a
86703,,1,1,,1,1,,,,1,,1,1,,1,1,114,5085d8beba836db92bb9
86714,,,,,,1,,1,,,,,1,,,1,131,5cc5c5253ca0dd43f6f1
86746,,,,,,1,,1,,,,,,,,1,99,c4df9ea4e05dfb6511b9
86757,,,,,,1,,,,1,,,,,,1,63,ed22f95390ee9da01665
86764,,1,1,,1,1,1,,,,,1,,,,1,99,317fb6945232ab685582
86767,,1,1,,1,1,,1,,,,1,1,,1,1,62,317fb6945232ab685582
86812,,1,1,1,1,1,1,,,,,1,1,1,1,1,95,eba06ba34e3fc6bd26f6
86839,,,1,,,,1,,,,,1,,,,1,45,be0372abb9ed5e25665d
86875,,,1,,1,1,1,,,,,,1,,1,1,220,be43f36321beab09e5da
86988,,,,,,1,,,1,,,,,,,1,86,0f47a40c96282bce1a3a
87034,,,,,,,,,,1,,,1,1,,,26,11255cfb04dc93f261db
87042,,,,,,1,,,1,,,1,1,,1,1,99,16eacdb407bd48b6fde5
87074,,,,,,1,,1,,,,,,,,1,80,4b900a756200d1033d3e
87077,,,,,,1,,,1,,,,,,,1,30,4b900a756200d1033d3e
87163,,,,,,1,,,1,,,1,1,,1,1,148,c80277a7ba06c7d9b957
87179,1,1,1,1,1,1,,1,,,,1,,1,1,1,172,11ac77879086bd1d8872
87191,,1,,,1,1,,1,,,,,1,,,1,187,ca616f9411862e6f2a25
87196,,,1,,,,,,,1,,1,1,,1,1,103,08ad8492f07002c3dec7
87201,,1,1,,1,1,1,,,,,1,1,,1,1,52,08ad8492f07002c3dec7
87226,,,,,,1,1,,,,,,,,1,1,111,2c148e543bc44118f737
87239,,,,,,1,,,,1,,,,1,,1,96,81a63218008c3b010455
87292,,,,,,1,1,,,,,,,,,1,84,ecc7c9c1ccb0b0aa6438
87295,,,,,,1,,,1,,,,,,,1,26,ecc7c9c1ccb0b0aa6438
87317,,,1,,1,1,,,,1,,,1,,1,1,90,716ad1f12315f883701e
