gameid,uid,round,reactTime,color,guess,congruent,near,correct,accuracy
15178,855065223d058a74465d,101,1035,f,f,1,1,1,1.0
15178,855065223d058a74465d,102,712,f,f,0,1,1,1.0
15178,855065223d058a74465d,103,764,h,h,1,1,1,1.0
15178,855065223d058a74465d,104,548,h,h,1,1,1,1.0
15178,855065223d058a74465d,105,619,f,f,0,1,1,1.0
15178,855065223d058a74465d,106,537,f,f,0,1,1,1.0
15178,855065223d058a74465d,107,768,h,h,0,1,1,1.0
15178,855065223d058a74465d,108,666,h,h,1,1,1,1.0
15178,855065223d058a74465d,109,590,f,f,0,1,1,1.0
15178,855065223d058a74465d,110,671,h,h,1,1,1,1.0
15285,b42737b14cb275bdd47f,101,812,h,h,0,1,1,1.0
15285,b42737b14cb275bdd47f,102,809,h,h,1,1,1,1.0
15285,b42737b14cb275bdd47f,103,1000,f,f,0,1,1,1.0
15285,b42737b14cb275bdd47f,104,536,h,h,0,1,1,1.0
15285,b42737b14cb275bdd47f,105,973,h,h,0,1,1,1.0
15285,b42737b14cb275bdd47f,106,587,h,h,1,1,1,1.0
15285,b42737b14cb275bdd47f,107,1077,f,f,0,1,1,1.0
15285,b42737b14cb275bdd47f,108,817,h,h,1,1,1,1.0
15285,b42737b14cb275bdd47f,109,1065,f,f,0,1,1,1.0
15285,b42737b14cb275bdd47f,110,898,h,h,1,1,1,1.0
15321,ea9648c2cb7025f272a7,101,771,f,f,0,1,1,0.9
15321,ea9648c2cb7025f272a7,102,598,h,h,0,1,1,0.9
15321,ea9648c2cb7025f272a7,103,470,h,h,0,1,1,0.9
15321,ea9648c2cb7025f272a7,104,462,h,h,0,1,1,0.9
15321,ea9648c2cb7025f272a7,105,696,h,h,1,1,1,0.9
15321,ea9648c2cb7025f272a7,106,581,h,h,0,1,1,0.9
15321,ea9648c2cb7025f272a7,107,534,h,h,1,1,1,0.9
15321,ea9648c2cb7025f272a7,108,632,f,f,1,1,1,0.9
15321,ea9648c2cb7025f272a7,109,468,h,h,1,1,1,0.9
15321,ea9648c2cb7025f272a7,110,420,f,h,1,0,0,0.9
15347,e6e254587cf555b632a9,101,936,f,f,1,1,1,1.0
15347,e6e254587cf555b632a9,102,672,f,f,1,1,1,1.0
15347,e6e254587cf555b632a9,103,1045,f,f,0,1,1,1.0
15347,e6e254587cf555b632a9,104,659,f,f,1,1,1,1.0
15347,e6e254587cf555b632a9,105,875,h,h,1,1,1,1.0
15347,e6e254587cf555b632a9,106,767,f,f,0,1,1,1.0
15347,e6e254587cf555b632a9,107,741,h,h,1,1,1,1.0
15347,e6e254587cf555b632a9,108,868,h,h,0,1,1,1.0
15347,e6e254587cf555b632a9,109,712,h,h,0,1,1,1.0
15347,e6e254587cf555b632a9,110,717,h,h,1,1,1,1.0
15373,5a83f0024230a2e76d71,101,1108,f,f,1,1,1,1.0
15373,5a83f0024230a2e76d71,102,1131,h,h,0,1,1,1.0
15373,5a83f0024230a2e76d71,103,964,f,f,1,1,1,1.0
15373,5a83f0024230a2e76d71,104,505,h,h,0,1,1,1.0
15373,5a83f0024230a2e76d71,105,387,f,f,1,1,1,1.0
15373,5a83f0024230a2e76d71,106,353,h,h,0,1,1,1.0
15373,5a83f0024230a2e76d71,107,805,f,f,0,1,1,1.0
15373,5a83f0024230a2e76d71,108,471,h,h,0,1,1,1.0
15373,5a83f0024230a2e76d71,109,474,f,f,0,1,1,1.0
15373,5a83f0024230a2e76d71,110,710,f,f,1,1,1,1.0
15409,b8cebabaa1580ffc6bba,101,828,h,h,1,1,1,1.0
15409,b8cebabaa1580ffc6bba,102,796,f,f,1,1,1,1.0
15409,b8cebabaa1580ffc6bba,103,779,h,h,0,1,1,1.0
15409,b8cebabaa1580ffc6bba,104,901,h,h,0,1,1,1.0
15409,b8cebabaa1580ffc6bba,105,797,h,h,0,1,1,1.0
15409,b8cebabaa1580ffc6bba,106,1118,h,h,0,1,1,1.0
15409,b8cebabaa1580ffc6bba,107,918,f,f,1,1,1,1.0
15409,b8cebabaa1580ffc6bba,108,549,h,h,1,1,1,1.0
15409,b8cebabaa1580ffc6bba,109,526,h,h,1,1,1,1.0
15409,b8cebabaa1580ffc6bba,110,607,f,f,0,1,1,1.0
15433,7f4d54fce789b1c55fad,101,4223,f,f,1,1,1,1.0
15433,7f4d54fce789b1c55fad,102,3013,f,f,1,1,1,1.0
15433,7f4d54fce789b1c55fad,103,1934,h,h,1,1,1,1.0
15433,7f4d54fce789b1c55fad,104,1438,h,h,0,1,1,1.0
15433,7f4d54fce789b1c55fad,105,1429,f,f,0,1,1,1.0
15433,7f4d54fce789b1c55fad,106,1140,h,h,1,1,1,1.0
15433,7f4d54fce789b1c55fad,107,1320,h,h,0,1,1,1.0
15433,7f4d54fce789b1c55fad,108,1852,f,f,0,1,1,1.0
15433,7f4d54fce789b1c55fad,109,4599,h,h,0,1,1,1.0
15433,7f4d54fce789b1c55fad,110,1190,f,f,1,1,1,1.0
15525,66b13d585a7d04ab2144,101,532,h,h,0,1,1,1.0
15525,66b13d585a7d04ab2144,102,489,h,h,0,1,1,1.0
15525,66b13d585a7d04ab2144,103,504,h,h,0,1,1,1.0
15525,66b13d585a7d04ab2144,104,589,f,f,0,1,1,1.0
15525,66b13d585a7d04ab2144,105,531,h,h,0,1,1,1.0
15525,66b13d585a7d04ab2144,106,476,h,h,0,1,1,1.0
15525,66b13d585a7d04ab2144,107,452,h,h,0,1,1,1.0
15525,66b13d585a7d04ab2144,108,397,h,h,0,1,1,1.0
15525,66b13d585a7d04ab2144,109,406,h,h,0,1,1,1.0
15525,66b13d585a7d04ab2144,110,440,h,h,0,1,1,1.0
15530,8727eec477b70b917641,101,1241,f,f,0,1,1,0.9
15530,8727eec477b70b917641,102,575,h,h,0,1,1,0.9
15530,8727eec477b70b917641,103,721,h,f,1,0,0,0.9
15530,8727eec477b70b917641,104,961,f,f,0,1,1,0.9
15530,8727eec477b70b917641,105,589,f,f,1,1,1,0.9
15530,8727eec477b70b917641,106,538,f,f,1,1,1,0.9
15530,8727eec477b70b917641,107,710,h,h,0,1,1,0.9
15530,8727eec477b70b917641,108,670,h,h,1,1,1,0.9
15530,8727eec477b70b917641,109,792,f,f,1,1,1,0.9
15530,8727eec477b70b917641,110,536,h,h,1,1,1,0.9
15547,aaa1689889dc58bb0776,101,1012,f,f,0,1,1,1.0
15547,aaa1689889dc58bb0776,102,1139,h,h,0,1,1,1.0
15547,aaa1689889dc58bb0776,103,728,f,f,0,1,1,1.0
15547,aaa1689889dc58bb0776,104,514,h,h,1,1,1,1.0
15547,aaa1689889dc58bb0776,105,397,f,f,0,1,1,1.0
15547,aaa1689889dc58bb0776,106,533,f,f,0,1,1,1.0
15547,aaa1689889dc58bb0776,107,447,h,h,0,1,1,1.0
15547,aaa1689889dc58bb0776,108,553,h,h,1,1,1,1.0
15547,aaa1689889dc58bb0776,109,408,h,h,1,1,1,1.0
15547,aaa1689889dc58bb0776,110,553,f,f,1,1,1,1.0
16067,5b52bbb64a41062a10ee,101,667,f,f,1,1,1,1.0
16067,5b52bbb64a41062a10ee,102,567,f,f,1,1,1,1.0
16067,5b52bbb64a41062a10ee,103,453,f,f,1,1,1,1.0
16067,5b52bbb64a41062a10ee,104,416,f,f,1,1,1,1.0
16067,5b52bbb64a41062a10ee,105,791,h,h,1,1,1,1.0
16067,5b52bbb64a41062a10ee,106,493,h,h,1,1,1,1.0
16067,5b52bbb64a41062a10ee,107,1059,h,h,0,1,1,1.0
16067,5b52bbb64a41062a10ee,108,927,f,f,0,1,1,1.0
16067,5b52bbb64a41062a10ee,109,617,h,h,0,1,1,1.0
16067,5b52bbb64a41062a10ee,110,734,h,h,1,1,1,1.0
16101,e90c37937a6fe95b6a5a,101,1017,f,f,0,1,1,0.8
16101,e90c37937a6fe95b6a5a,102,438,h,h,1,1,1,0.8
16101,e90c37937a6fe95b6a5a,103,506,f,f,1,1,1,0.8
16101,e90c37937a6fe95b6a5a,104,537,f,,1,0,0,0.8
16101,e90c37937a6fe95b6a5a,105,418,f,h,0,0,0,0.8
16101,e90c37937a6fe95b6a5a,106,646,h,h,0,1,1,0.8
16101,e90c37937a6fe95b6a5a,107,551,h,h,0,1,1,0.8
16101,e90c37937a6fe95b6a5a,108,520,f,f,1,1,1,0.8
16101,e90c37937a6fe95b6a5a,109,489,h,h,0,1,1,0.8
16101,e90c37937a6fe95b6a5a,110,647,h,h,0,1,1,0.8
16104,ac46ca5d8d4b3032d2d4,101,1276,f,f,0,1,1,1.0
16104,ac46ca5d8d4b3032d2d4,102,1015,h,h,1,1,1,1.0
16104,ac46ca5d8d4b3032d2d4,103,1095,f,f,0,1,1,1.0
16104,ac46ca5d8d4b3032d2d4,104,849,f,f,1,1,1,1.0
16104,ac46ca5d8d4b3032d2d4,105,845,h,h,0,1,1,1.0
16104,ac46ca5d8d4b3032d2d4,106,1012,h,h,1,1,1,1.0
16104,ac46ca5d8d4b3032d2d4,107,679,h,h,0,1,1,1.0
16104,ac46ca5d8d4b3032d2d4,108,991,f,f,1,1,1,1.0
16104,ac46ca5d8d4b3032d2d4,109,472,h,h,0,1,1,1.0
16104,ac46ca5d8d4b3032d2d4,110,476,f,f,1,1,1,1.0
16156,eebb2bc1232d75f2218e,101,881,h,h,0,1,1,1.0
16156,eebb2bc1232d75f2218e,102,1189,h,h,1,1,1,1.0
16156,eebb2bc1232d75f2218e,103,1170,f,f,1,1,1,1.0
16156,eebb2bc1232d75f2218e,104,724,h,h,1,1,1,1.0
16156,eebb2bc1232d75f2218e,105,796,h,h,1,1,1,1.0
16156,eebb2bc1232d75f2218e,106,497,h,h,1,1,1,1.0
16156,eebb2bc1232d75f2218e,107,605,h,h,0,1,1,1.0
16156,eebb2bc1232d75f2218e,108,920,f,f,0,1,1,1.0
16156,eebb2bc1232d75f2218e,109,510,f,f,1,1,1,1.0
16156,eebb2bc1232d75f2218e,110,774,f,f,0,1,1,1.0
16160,9b272e2768404f5c9b5a,101,1039,h,h,1,1,1,1.0
16160,9b272e2768404f5c9b5a,102,1069,h,h,1,1,1,1.0
16160,9b272e2768404f5c9b5a,103,477,h,h,1,1,1,1.0
16160,9b272e2768404f5c9b5a,104,1054,h,h,0,1,1,1.0
16160,9b272e2768404f5c9b5a,105,475,h,h,1,1,1,1.0
16160,9b272e2768404f5c9b5a,106,753,h,h,0,1,1,1.0
16160,9b272e2768404f5c9b5a,107,494,h,h,1,1,1,1.0
16160,9b272e2768404f5c9b5a,108,620,h,h,0,1,1,1.0
16160,9b272e2768404f5c9b5a,109,1356,f,f,1,1,1,1.0
16160,9b272e2768404f5c9b5a,110,1194,f,f,1,1,1,1.0
16248,aa24568738410184553c,101,1096,f,f,1,1,1,1.0
16248,aa24568738410184553c,102,1029,f,f,0,1,1,1.0
16248,aa24568738410184553c,103,990,h,h,0,1,1,1.0
16248,aa24568738410184553c,104,1097,f,f,1,1,1,1.0
16248,aa24568738410184553c,105,928,f,f,1,1,1,1.0
16248,aa24568738410184553c,106,436,f,f,1,1,1,1.0
16248,aa24568738410184553c,107,694,f,f,0,1,1,1.0
16248,aa24568738410184553c,108,555,f,f,1,1,1,1.0
16248,aa24568738410184553c,109,625,h,h,1,1,1,1.0
16248,aa24568738410184553c,110,604,f,f,1,1,1,1.0
16253,2a50cadd5e19334ee1e6,101,859,f,f,0,1,1,1.0
16253,2a50cadd5e19334ee1e6,102,773,h,h,1,1,1,1.0
16253,2a50cadd5e19334ee1e6,103,572,h,h,1,1,1,1.0
16253,2a50cadd5e19334ee1e6,104,636,f,f,0,1,1,1.0
16253,2a50cadd5e19334ee1e6,105,611,h,h,0,1,1,1.0
16253,2a50cadd5e19334ee1e6,106,732,f,f,0,1,1,1.0
16253,2a50cadd5e19334ee1e6,107,604,f,f,1,1,1,1.0
16253,2a50cadd5e19334ee1e6,108,570,h,h,1,1,1,1.0
16253,2a50cadd5e19334ee1e6,109,524,f,f,1,1,1,1.0
16253,2a50cadd5e19334ee1e6,110,603,h,h,0,1,1,1.0
16517,9926366c95699b2e4deb,101,1104,h,h,1,1,1,1.0
16517,9926366c95699b2e4deb,102,681,h,h,0,1,1,1.0
16517,9926366c95699b2e4deb,103,545,f,f,1,1,1,1.0
16517,9926366c95699b2e4deb,104,457,f,f,1,1,1,1.0
16517,9926366c95699b2e4deb,105,561,f,f,0,1,1,1.0
16517,9926366c95699b2e4deb,106,544,h,h,0,1,1,1.0
16517,9926366c95699b2e4deb,107,705,h,h,0,1,1,1.0
16517,9926366c95699b2e4deb,108,545,h,h,1,1,1,1.0
16517,9926366c95699b2e4deb,109,505,f,f,1,1,1,1.0
16517,9926366c95699b2e4deb,110,546,f,f,0,1,1,1.0
16558,15c7ec5e142082719d84,101,3619,h,h,0,1,1,1.0
16558,15c7ec5e142082719d84,102,1542,h,h,0,1,1,1.0
16558,15c7ec5e142082719d84,103,1164,h,h,1,1,1,1.0
16558,15c7ec5e142082719d84,104,649,h,h,0,1,1,1.0
16558,15c7ec5e142082719d84,105,1541,f,f,1,1,1,1.0
16558,15c7ec5e142082719d84,106,1031,f,f,0,1,1,1.0
16558,15c7ec5e142082719d84,107,806,f,f,0,1,1,1.0
16558,15c7ec5e142082719d84,108,897,h,h,1,1,1,1.0
16558,15c7ec5e142082719d84,109,1011,h,h,1,1,1,1.0
16558,15c7ec5e142082719d84,110,807,h,h,0,1,1,1.0
16571,0ccaaa0aa091b3f697c5,101,582,h,h,1,1,1,0.9
16571,0ccaaa0aa091b3f697c5,102,558,f,,0,0,0,0.9
16571,0ccaaa0aa091b3f697c5,103,535,f,f,0,1,1,0.9
16571,0ccaaa0aa091b3f697c5,104,390,h,h,1,1,1,0.9
16571,0ccaaa0aa091b3f697c5,105,550,h,h,0,1,1,0.9
16571,0ccaaa0aa091b3f697c5,106,527,f,f,0,1,1,0.9
16571,0ccaaa0aa091b3f697c5,107,559,f,f,1,1,1,0.9
16571,0ccaaa0aa091b3f697c5,108,445,f,f,1,1,1,0.9
16571,0ccaaa0aa091b3f697c5,109,447,h,h,0,1,1,0.9
16571,0ccaaa0aa091b3f697c5,110,510,h,h,0,1,1,0.9
16604,5f3ba24df9dc0e6e4852,101,1080,f,f,0,1,1,1.0
16604,5f3ba24df9dc0e6e4852,102,961,f,f,1,1,1,1.0
16604,5f3ba24df9dc0e6e4852,103,943,f,f,0,1,1,1.0
16604,5f3ba24df9dc0e6e4852,104,789,f,f,1,1,1,1.0
16604,5f3ba24df9dc0e6e4852,105,916,h,h,1,1,1,1.0
16604,5f3ba24df9dc0e6e4852,106,527,h,h,1,1,1,1.0
16604,5f3ba24df9dc0e6e4852,107,1184,h,h,0,1,1,1.0
16604,5f3ba24df9dc0e6e4852,108,731,h,h,0,1,1,1.0
16604,5f3ba24df9dc0e6e4852,109,716,h,h,1,1,1,1.0
16604,5f3ba24df9dc0e6e4852,110,621,f,f,0,1,1,1.0
16626,656ff3257a312af728c7,101,965,f,f,0,1,1,0.9
16626,656ff3257a312af728c7,102,654,f,f,1,1,1,0.9
16626,656ff3257a312af728c7,103,568,h,h,0,1,1,0.9
16626,656ff3257a312af728c7,104,809,h,h,1,1,1,0.9
16626,656ff3257a312af728c7,105,475,f,f,1,1,1,0.9
16626,656ff3257a312af728c7,106,568,h,h,1,1,1,0.9
16626,656ff3257a312af728c7,107,469,f,f,0,1,1,0.9
16626,656ff3257a312af728c7,108,511,h,h,0,1,1,0.9
16626,656ff3257a312af728c7,109,502,f,f,0,1,1,0.9
16626,656ff3257a312af728c7,110,510,f,h,1,0,0,0.9
16663,75d938f613bf5815e03a,101,771,h,h,1,1,1,1.0
16663,75d938f613bf5815e03a,102,887,h,h,0,1,1,1.0
16663,75d938f613bf5815e03a,103,640,f,f,1,1,1,1.0
16663,75d938f613bf5815e03a,104,590,f,f,1,1,1,1.0
16663,75d938f613bf5815e03a,105,858,h,h,1,1,1,1.0
16663,75d938f613bf5815e03a,106,417,f,f,0,1,1,1.0
16663,75d938f613bf5815e03a,107,488,h,h,1,1,1,1.0
16663,75d938f613bf5815e03a,108,545,h,h,1,1,1,1.0
16663,75d938f613bf5815e03a,109,530,f,f,1,1,1,1.0
16663,75d938f613bf5815e03a,110,828,f,f,1,1,1,1.0
16679,3cc452350431c3d155bc,101,475,h,h,1,1,1,0.7
16679,3cc452350431c3d155bc,102,444,f,f,1,1,1,0.7
16679,3cc452350431c3d155bc,103,268,f,h,1,0,0,0.7
16679,3cc452350431c3d155bc,104,289,h,h,0,1,1,0.7
16679,3cc452350431c3d155bc,105,271,h,h,0,1,1,0.7
16679,3cc452350431c3d155bc,106,256,h,h,1,1,1,0.7
16679,3cc452350431c3d155bc,107,302,f,h,0,0,0,0.7
16679,3cc452350431c3d155bc,108,275,f,h,0,0,0,0.7
16679,3cc452350431c3d155bc,109,432,h,h,1,1,1,0.7
16679,3cc452350431c3d155bc,110,338,h,h,0,1,1,0.7
16732,98a013e4f3585eb7e7a4,101,631,h,h,1,1,1,1.0
16732,98a013e4f3585eb7e7a4,102,511,h,h,0,1,1,1.0
16732,98a013e4f3585eb7e7a4,103,983,f,f,0,1,1,1.0
16732,98a013e4f3585eb7e7a4,104,710,f,f,1,1,1,1.0
16732,98a013e4f3585eb7e7a4,105,716,h,h,0,1,1,1.0
16732,98a013e4f3585eb7e7a4,106,541,f,f,0,1,1,1.0
16732,98a013e4f3585eb7e7a4,107,520,h,h,1,1,1,1.0
16732,98a013e4f3585eb7e7a4,108,510,h,h,1,1,1,1.0
16732,98a013e4f3585eb7e7a4,109,592,f,f,0,1,1,1.0
16732,98a013e4f3585eb7e7a4,110,552,h,h,1,1,1,1.0
16755,4171f35fc2a7ec862325,101,821,h,h,0,1,1,1.0
16755,4171f35fc2a7ec862325,102,802,h,h,1,1,1,1.0
16755,4171f35fc2a7ec862325,103,766,h,h,1,1,1,1.0
16755,4171f35fc2a7ec862325,104,694,h,h,1,1,1,1.0
16755,4171f35fc2a7ec862325,105,964,f,f,1,1,1,1.0
16755,4171f35fc2a7ec862325,106,819,h,h,1,1,1,1.0
16755,4171f35fc2a7ec862325,107,755,f,f,1,1,1,1.0
16755,4171f35fc2a7ec862325,108,777,f,f,0,1,1,1.0
16755,4171f35fc2a7ec862325,109,765,f,f,1,1,1,1.0
16755,4171f35fc2a7ec862325,110,684,h,h,0,1,1,1.0
16766,dba4b14fef7f223d4273,101,922,h,h,0,1,1,1.0
16766,dba4b14fef7f223d4273,102,846,f,f,1,1,1,1.0
16766,dba4b14fef7f223d4273,103,538,h,h,0,1,1,1.0
16766,dba4b14fef7f223d4273,104,582,f,f,1,1,1,1.0
16766,dba4b14fef7f223d4273,105,513,h,h,1,1,1,1.0
16766,dba4b14fef7f223d4273,106,644,f,f,1,1,1,1.0
16766,dba4b14fef7f223d4273,107,426,f,f,1,1,1,1.0
16766,dba4b14fef7f223d4273,108,461,h,h,1,1,1,1.0
16766,dba4b14fef7f223d4273,109,500,f,f,1,1,1,1.0
16766,dba4b14fef7f223d4273,110,525,h,h,1,1,1,1.0
16799,60507ad62bce79bb0aa7,101,456,h,h,1,1,1,1.0
16799,60507ad62bce79bb0aa7,102,419,h,h,1,1,1,1.0
16799,60507ad62bce79bb0aa7,103,409,h,h,1,1,1,1.0
16799,60507ad62bce79bb0aa7,104,515,h,h,0,1,1,1.0
16799,60507ad62bce79bb0aa7,105,467,f,f,1,1,1,1.0
16799,60507ad62bce79bb0aa7,106,475,h,h,1,1,1,1.0
16799,60507ad62bce79bb0aa7,107,450,h,h,0,1,1,1.0
16799,60507ad62bce79bb0aa7,108,466,f,f,1,1,1,1.0
16799,60507ad62bce79bb0aa7,109,636,f,f,0,1,1,1.0
16799,60507ad62bce79bb0aa7,110,586,h,h,0,1,1,1.0
16829,bce5559fff1dc138fcec,101,707,h,h,1,1,1,1.0
16829,bce5559fff1dc138fcec,102,548,h,h,1,1,1,1.0
16829,bce5559fff1dc138fcec,103,545,h,h,1,1,1,1.0
16829,bce5559fff1dc138fcec,104,764,f,f,0,1,1,1.0
16829,bce5559fff1dc138fcec,105,1301,h,h,1,1,1,1.0
16829,bce5559fff1dc138fcec,106,491,f,f,1,1,1,1.0
16829,bce5559fff1dc138fcec,107,604,f,f,0,1,1,1.0
16829,bce5559fff1dc138fcec,108,540,f,f,1,1,1,1.0
16829,bce5559fff1dc138fcec,109,478,h,h,1,1,1,1.0
16829,bce5559fff1dc138fcec,110,560,h,h,1,1,1,1.0
16836,d80e985a06014f774963,101,1543,f,f,0,1,1,0.9
16836,d80e985a06014f774963,102,713,f,f,1,1,1,0.9
16836,d80e985a06014f774963,103,791,f,f,0,1,1,0.9
16836,d80e985a06014f774963,104,606,f,f,1,1,1,0.9
16836,d80e985a06014f774963,105,575,f,f,1,1,1,0.9
16836,d80e985a06014f774963,106,636,f,f,1,1,1,0.9
16836,d80e985a06014f774963,107,698,h,g,1,0,0,0.9
16836,d80e985a06014f774963,108,1506,f,f,1,1,1,0.9
16836,d80e985a06014f774963,109,601,h,h,1,1,1,0.9
16836,d80e985a06014f774963,110,482,f,f,1,1,1,0.9
16843,7374155aea1823b2dd88,101,1137,h,h,0,1,1,1.0
16843,7374155aea1823b2dd88,102,1249,f,f,1,1,1,1.0
16843,7374155aea1823b2dd88,103,795,f,f,1,1,1,1.0
16843,7374155aea1823b2dd88,104,1297,f,f,0,1,1,1.0
16843,7374155aea1823b2dd88,105,673,f,f,0,1,1,1.0
16843,7374155aea1823b2dd88,106,986,h,h,1,1,1,1.0
16843,7374155aea1823b2dd88,107,1072,h,h,0,1,1,1.0
16843,7374155aea1823b2dd88,108,766,h,h,0,1,1,1.0
16843,7374155aea1823b2dd88,109,849,h,h,1,1,1,1.0
16843,7374155aea1823b2dd88,110,541,h,h,1,1,1,1.0
17013,be62121d51bf8c342791,101,688,f,f,1,1,1,1.0
17013,be62121d51bf8c342791,102,705,f,f,0,1,1,1.0
17013,be62121d51bf8c342791,103,601,f,f,1,1,1,1.0
17013,be62121d51bf8c342791,104,705,h,h,0,1,1,1.0
17013,be62121d51bf8c342791,105,679,h,h,0,1,1,1.0
17013,be62121d51bf8c342791,106,580,f,f,1,1,1,1.0
17013,be62121d51bf8c342791,107,588,h,h,0,1,1,1.0
17013,be62121d51bf8c342791,108,514,f,f,1,1,1,1.0
17013,be62121d51bf8c342791,109,544,f,f,1,1,1,1.0
17013,be62121d51bf8c342791,110,648,h,h,1,1,1,1.0
17063,7ae95a4d4eda2a8c9b14,101,1102,h,h,0,1,1,0.9
17063,7ae95a4d4eda2a8c9b14,102,921,h,h,1,1,1,0.9
17063,7ae95a4d4eda2a8c9b14,103,656,f,f,1,1,1,0.9
17063,7ae95a4d4eda2a8c9b14,104,654,h,h,1,1,1,0.9
17063,7ae95a4d4eda2a8c9b14,105,619,h,f,0,0,0,0.9
17063,7ae95a4d4eda2a8c9b14,106,708,f,f,0,1,1,0.9
17063,7ae95a4d4eda2a8c9b14,107,761,f,f,0,1,1,0.9
17063,7ae95a4d4eda2a8c9b14,108,870,h,h,0,1,1,0.9
17063,7ae95a4d4eda2a8c9b14,109,748,f,f,0,1,1,0.9
17063,7ae95a4d4eda2a8c9b14,110,703,f,f,1,1,1,0.9
17076,cabeb79e6dc3a4e7e32d,101,1623,h,h,1,1,1,0.9
17076,cabeb79e6dc3a4e7e32d,102,1636,h,h,0,1,1,0.9
17076,cabeb79e6dc3a4e7e32d,103,784,h,h,0,1,1,0.9
17076,cabeb79e6dc3a4e7e32d,104,1056,f,f,1,1,1,0.9
17076,cabeb79e6dc3a4e7e32d,105,741,f,f,1,1,1,0.9
17076,cabeb79e6dc3a4e7e32d,106,652,f,f,1,1,1,0.9
17076,cabeb79e6dc3a4e7e32d,107,539,f,f,1,1,1,0.9
17076,cabeb79e6dc3a4e7e32d,108,847,h,f,0,0,0,0.9
17076,cabeb79e6dc3a4e7e32d,109,701,h,h,0,1,1,0.9
17076,cabeb79e6dc3a4e7e32d,110,664,f,f,1,1,1,0.9
17078,ad41680b145fb2a9a1db,101,1269,h,h,1,1,1,1.0
17078,ad41680b145fb2a9a1db,102,902,h,h,1,1,1,1.0
17078,ad41680b145fb2a9a1db,103,756,h,h,1,1,1,1.0
17078,ad41680b145fb2a9a1db,104,767,h,h,1,1,1,1.0
17078,ad41680b145fb2a9a1db,105,902,h,h,0,1,1,1.0
17078,ad41680b145fb2a9a1db,106,729,h,h,1,1,1,1.0
17078,ad41680b145fb2a9a1db,107,1053,f,f,0,1,1,1.0
17078,ad41680b145fb2a9a1db,108,817,h,h,0,1,1,1.0
17078,ad41680b145fb2a9a1db,109,1222,h,h,0,1,1,1.0
17078,ad41680b145fb2a9a1db,110,1169,f,f,1,1,1,1.0
17087,3731565eb344a3f2b4df,101,662,h,h,1,1,1,1.0
17087,3731565eb344a3f2b4df,102,783,h,h,0,1,1,1.0
17087,3731565eb344a3f2b4df,103,1554,f,f,0,1,1,1.0
17087,3731565eb344a3f2b4df,104,927,f,f,0,1,1,1.0
17087,3731565eb344a3f2b4df,105,694,f,f,1,1,1,1.0
17087,3731565eb344a3f2b4df,106,1167,h,h,1,1,1,1.0
17087,3731565eb344a3f2b4df,107,851,h,h,0,1,1,1.0
17087,3731565eb344a3f2b4df,108,657,h,h,1,1,1,1.0
17087,3731565eb344a3f2b4df,109,712,h,h,1,1,1,1.0
17087,3731565eb344a3f2b4df,110,612,h,h,1,1,1,1.0
17092,d6c195a77da4616e9b55,101,1223,h,h,1,1,1,1.0
17092,d6c195a77da4616e9b55,102,1299,f,f,1,1,1,1.0
17092,d6c195a77da4616e9b55,103,1276,f,f,1,1,1,1.0
17092,d6c195a77da4616e9b55,104,1125,h,h,0,1,1,1.0
17092,d6c195a77da4616e9b55,105,866,h,h,0,1,1,1.0
17092,d6c195a77da4616e9b55,106,747,h,h,0,1,1,1.0
17092,d6c195a77da4616e9b55,107,823,h,h,1,1,1,1.0
17092,d6c195a77da4616e9b55,108,1241,f,f,0,1,1,1.0
17092,d6c195a77da4616e9b55,109,732,f,f,1,1,1,1.0
17092,d6c195a77da4616e9b55,110,895,f,f,1,1,1,1.0
17209,896e15aaa1f417f75141,101,636,h,h,0,1,1,1.0
17209,896e15aaa1f417f75141,102,956,f,f,0,1,1,1.0
17209,896e15aaa1f417f75141,103,668,f,f,0,1,1,1.0
17209,896e15aaa1f417f75141,104,549,f,f,0,1,1,1.0
17209,896e15aaa1f417f75141,105,661,h,h,0,1,1,1.0
17209,896e15aaa1f417f75141,106,739,h,h,1,1,1,1.0
17209,896e15aaa1f417f75141,107,542,h,h,1,1,1,1.0
17209,896e15aaa1f417f75141,108,607,f,f,0,1,1,1.0
17209,896e15aaa1f417f75141,109,693,h,h,1,1,1,1.0
17209,896e15aaa1f417f75141,110,588,f,f,1,1,1,1.0
17218,d4b34b6f3b0ae6b10eeb,101,773,f,f,1,1,1,1.0
17218,d4b34b6f3b0ae6b10eeb,102,896,h,h,1,1,1,1.0
17218,d4b34b6f3b0ae6b10eeb,103,761,h,h,0,1,1,1.0
17218,d4b34b6f3b0ae6b10eeb,104,690,h,h,1,1,1,1.0
17218,d4b34b6f3b0ae6b10eeb,105,666,h,h,1,1,1,1.0
17218,d4b34b6f3b0ae6b10eeb,106,712,h,h,0,1,1,1.0
17218,d4b34b6f3b0ae6b10eeb,107,559,h,h,0,1,1,1.0
17218,d4b34b6f3b0ae6b10eeb,108,776,f,f,0,1,1,1.0
17218,d4b34b6f3b0ae6b10eeb,109,1207,h,h,1,1,1,1.0
17218,d4b34b6f3b0ae6b10eeb,110,662,h,h,0,1,1,1.0
17227,2c06d879ce54267ec159,101,563,h,h,0,1,1,1.0
17227,2c06d879ce54267ec159,102,521,h,h,1,1,1,1.0
17227,2c06d879ce54267ec159,103,454,f,f,1,1,1,1.0
